categroy,people,datetime,name,address
市场类,1,2018-04-27,SNG06-鹅漫U品影视IP商务经理（深圳）,深圳
技术类,3,2018-04-27,MIG07-系统安全研究员（北京）,北京
市场类,1,2018-04-27,14914-资深营销研究经理（深圳）,深圳
技术类,1,2018-04-27,19116-医疗大数据解决方案架构师（北京）,北京
设计类,1,2018-04-27,SNG16-高级交互设计师（深圳）,深圳
产品/项目类,1,2018-04-27,MIG06-AI高级产品策划经理（深圳）,深圳
技术类,2,2018-04-27,22989-腾讯云资源运营系统开发工程师（深圳）,深圳
技术类,2,2018-04-27,21557-音视频实验室音频内核专家（深圳/北京/美国）,深圳
技术类,2,2018-04-27,21557-音视频实验室音频算法专家（深圳/北京/美国）,深圳
技术类,2,2018-04-27,21557-音视频实验室视频网络专家（深圳/北京/美国）,深圳
技术类,1,2018-04-27,HY1-游戏客户端安全工程师（上海）,上海
产品/项目类,1,2018-04-27,21228-FIFA端游赛事运营（深圳）,深圳
产品/项目类,1,2018-04-27,21228-FIFA端游官网策划（深圳）,深圳
技术类,1,2018-04-27,GH-高级测试工程师,深圳
技术类,1,2018-04-27,GH-视频算法工程师,深圳
技术类,1,2018-04-27,GH-应用研究工程师,深圳
产品/项目类,2,2018-04-27,GH-物联网产品策划,深圳
产品/项目类,2,2018-04-27,GH-开放平台产品经理,深圳
技术类,1,2018-04-27,23294-PHP开发工程师（深圳）,深圳
产品/项目类,2,2018-04-27,23294-产品经理（深圳）,深圳
技术类,1,2018-04-27,MIG06-后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,MIG06-自然语言处理研究员（深圳）,深圳
产品/项目类,1,2018-04-27,MIG18-商业化高级产品策划经理（深圳）,深圳
技术类,1,2018-04-27,23295-互娱C++后台开发工程师,深圳
产品/项目类,1,2018-04-27,23294-高级产品经理（深圳）,深圳
产品/项目类,1,2018-04-27,WXG06-211 微信支付服务商运营经理（深圳）,深圳
,1,2018-04-27,TB-Investment Analyst/ Sr. Analyst,北京
技术类,1,2018-04-27,22989-腾讯云加速iOS开发工程师（深圳）,深圳
技术类,1,2018-04-27,22989-腾讯云加速Android开发工程师（深圳）,深圳
技术类,2,2018-04-27,TEG14-云存储研发工程师（深圳）,深圳
技术类,1,2018-04-27,MIG18-开放平台广告算法工程师（深圳）,深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告数据应用产品经理（深圳）,深圳
技术类,1,2018-04-27,MIG03-AI数据处理工程师（深圳）,深圳
技术类,1,2018-04-27,TEG02-光模块测试工程师（深圳）,深圳
技术类,1,2018-04-27,TEG06-企业安全后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,TEG06-数据挖掘/机器学习后台高级工程师（深圳）,深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告数据应用产品经理（北京）,北京
技术类,2,2018-04-27,22989-腾讯云云市场后台开发工程师（深圳）,深圳
产品/项目类,2,2018-04-27,19823-动漫IP经理,北京
产品/项目类,1,2018-04-27,21229-高级代理游戏运营（上海）,上海
技术类,3,2018-04-27,SNG16-全民K歌后台开发工程师（深圳）,深圳
技术类,2,2018-04-27,20503-优图专项测试工程师(上海）,上海
产品/项目类,1,2018-04-27,22989-腾讯云加速高级产品运营经理（深圳）,深圳
技术类,1,2018-04-27,MIG03-移动端测试开发工程师（北京）,北京
设计类,1,2018-04-27,MIG05-资深美术指导（北京）,北京
产品/项目类,1,2018-04-27,TEG12-运营支撑系统高级产品经理（深圳）,深圳
技术类,1,2018-04-27,TEG12-专业主管（空调）（重庆）,重庆
技术类,1,2018-04-27,TEG11-高级AI开发工程师（深圳）,深圳
设计类,1,2018-04-27,15612-3D动画特效组长（北京）,北京
技术类,1,2018-04-27,WXG06-122 微信支付商户数据挖掘工程师（深圳）,深圳
技术类,2,2018-04-27,WXG06-111 微信支付数据运营分析师（深圳）,深圳
产品/项目类,1,2018-04-27,25663-金融云高级研发项目经理（深圳）,深圳
,3,2018-04-27,SA-腾讯社交广告公关传播经理（深圳）,深圳
技术类,1,2018-04-27,MIG07-PC客户端开发（企业安全方向）（深圳）,深圳
职能类,1,2018-04-27,FWZ-维权律师（广州）,广州
技术类,2,2018-04-27,25663-腾讯云平台生态架构师（深圳/上海/北京）,深圳
技术类,2,2018-04-27,25663-腾讯云行业SAAS生态架构师（深圳/上海/北京）,深圳
产品/项目类,1,2018-04-27,23671-MCN产品经理/产品策划(北京）,北京
技术类,1,2018-04-27,21557-计算机视觉开发高级工程师（深圳）,深圳
市场类,1,2018-04-27,23294-QQ炫舞手游品牌经理（深圳）,深圳
产品/项目类,1,2018-04-27,SNG17-QQ钱包-产品运营经理（深圳）,深圳
设计类,2,2018-04-27,15612-高级角色原画（北京）,北京
设计类,1,2018-04-27,15573-SLG手游3D角色设计师（上海）,上海
职能类,1,2018-04-27,XZ-高管秘书（深圳）,深圳
技术类,1,2018-04-27,MIG12-高级数据分析师（深圳）,深圳
设计类,1,2018-04-27,24491-王者荣耀全球版 高级游戏交互设计师（深圳）,深圳
技术类,1,2018-04-27,SNG02-流媒体终端开发工程师（深圳）,深圳
市场类,1,2018-04-27,SA-腾讯社交广告市场研究经理（深圳）,深圳
产品/项目类,1,2018-04-27,18428-支付平台产品经理,深圳
设计类,1,2018-04-27,15575-《王者荣耀》品牌视觉设计师（成都）,成都
产品/项目类,2,2018-04-27,WXG06-211 微信支付零售行业产品运营经理（深圳）,深圳
产品/项目类,1,2018-04-27,15575-《王者荣耀》IP内容监修（成都）,成都
产品/项目类,1,2018-04-27,23516-移动游戏市场运营,深圳
技术类,2,2018-04-27,MIG07-手游助手引擎开发,深圳
技术类,1,2018-04-27,TEG17-计算机视觉研究员,美国
技术类,2,2018-04-27,22989-腾讯云web前端开发工程师（成都/深圳）,成都
产品/项目类,6,2018-04-27,SA-腾讯社交广告商业化产品运营经理（OM广告 深圳）,深圳
技术类,1,2018-04-27,SA-腾讯社交广告后台开发工程师（OM广告  深圳）,深圳
技术类,4,2018-04-27,SA-腾讯社交广告算法工程师（研发中心 深圳）,深圳
技术类,2,2018-04-27,SA-腾讯社交广告web前端开发工程师（研发中心 深圳）,深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告产品策划经理（OM广告 深圳）,深圳
技术类,1,2018-04-27,TEG11-自然语言处理工程师（深圳）,深圳
技术类,2,2018-04-27,OMG236-腾讯视频推荐后台高级工程师（北京）,北京
技术类,2,2018-04-27,OMG236-腾讯视频推荐算法高级工程师（北京）,北京
技术类,2,2018-04-27,MIG13-金融风控策略,深圳
技术类,3,2018-04-27,23671-高级后台开发工程师（北京）,北京
技术类,1,2018-04-27,MIG16-地图数据机器学习算法高级研发工程师（北京）,北京
技术类,1,2018-04-27,MIG07-安全技术高级工程师（深圳）,深圳
技术类,1,2018-04-27,22989-高级图像处理算法工程师（北京）,北京
市场类,2,2018-04-27,16811-授权业务品牌策划,深圳
产品/项目类,1,2018-04-27,MIG09-QQ浏览器KOL运营经理,深圳
产品/项目类,1,2018-04-27,23671-产品运营经理(北京）,北京
产品/项目类,4,2018-04-27,SA-腾讯社交广告SMB渠道运营经理（深圳）,深圳
技术类,2,2018-04-27,20503-深度学习图像算法研究(合肥),合肥
技术类,1,2018-04-27,OMG236-腾讯视频搜索排序高级工程师(深圳),深圳
技术类,1,2018-04-27,TEG04-运营开发工程师（深圳）,深圳
技术类,3,2018-04-27,MIG09-QQ浏览器NLP算法工程师,深圳
技术类,1,2018-04-27,20503-深度学习训练平台研发高级工程师（上海）,上海
市场类,2,2018-04-27,23295-媒介经理（产品传播方向）（深圳）,深圳
技术类,2,2018-04-27,22989-腾讯云中间件web前端开发工程师（深圳）,深圳
技术类,2,2018-04-27,OMG236-腾讯视频数据模型高级工程师(北京),北京
产品/项目类,1,2018-04-27,21229-游戏运营商业化策划（上海）,上海
产品/项目类,1,2018-04-27,15575-《王者荣耀》世界观架构策划（成都）,成都
产品/项目类,1,2018-04-27,MIG06-高级产品策划经理（深圳）,深圳
产品/项目类,1,2018-04-27,15575-《王者荣耀》文学策划（成都）,成都
技术类,1,2018-04-27,SA-腾讯社交广告Web前端开发工程师（研发中心 上海）,上海
技术类,1,2018-04-27,22989-大数据和人工智能（高级）研发总监（深圳/北京/上海/成都）,深圳
产品/项目类,1,2018-04-27,SNG01-QQ产品运营组长（深圳）,深圳
技术类,1,2018-04-27,22989-大数据计算开发工程师（深圳）,深圳
技术类,1,2018-04-27,22989-游戏云Web前端开发（深圳）,深圳
技术类,4,2018-04-27,MIG09-浏览器后台开发工程师,深圳
产品/项目类,1,2018-04-27,15575-《王者荣耀》商业化运营（成都）,成都
技术类,1,2018-04-27,22989-高级视频软件工程师（北京）,北京
技术类,1,2018-04-27,22989-腾讯云iOS高级研发工程师,深圳
产品/项目类,1,2018-04-27,21229-游戏商业化运营（深圳）,深圳
产品/项目类,1,2018-04-27,SNG17-QQ支付商务运营中心总监（深圳）,深圳
产品/项目类,1,2018-04-27,OMG236-腾讯视频TV产品经理（深圳）,深圳
技术类,1,2018-04-27,SNG07-企点系统测试工程师（上海）,上海
设计类,1,2018-04-27,SNG10-3D视觉设计师（上海）,上海
职能类,1,2018-04-27,20762-政府事务经理,北京
产品/项目类,1,2018-04-27,WXG06-211 微信支付行业产品经理（深圳）,深圳
市场类,1,2018-04-27,SA-腾讯社交广告战略合作伙伴拓展经理（深圳）,深圳
产品/项目类,1,2018-04-27,WXG06-211 境外支付高级产品运营（深圳）,深圳
产品/项目类,1,2018-04-27,WXG06-微信支付收款码产品运营经理,深圳
技术类,2,2018-04-27,SA-腾讯社交广告系统后台开发高级工程师（研发中心 深圳）,深圳
技术类,1,2018-04-27,SA-腾讯社交广告Java开发工程师（研发中心 上海）,上海
设计类,1,2018-04-27,15575-《圣斗士星矢》角色原画高级设计师（成都）,成都
产品/项目类,1,2018-04-27,15575-《王者荣耀》数据分析师（成都）,成都
产品/项目类,1,2018-04-27,18425-金融云产品经理（深圳）,深圳
技术类,1,2018-04-27,22989-腾讯云初创公司扶持架构师（深圳/北京）,深圳
技术类,1,2018-04-27,SNG16-QQ音乐后台开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,WXG06-211 微信支付线上商户运营经理（深圳）,深圳
产品/项目类,1,2018-04-27,25663-腾讯云行业高级运营经理（北京/深圳）,北京
技术类,1,2018-04-27,22989-腾讯云存储web前端开发（深圳）,深圳
设计类,1,2018-04-27,15614-UI视觉设计师(上海）,上海
产品/项目类,2,2018-04-27,21229-本地化游戏策划（上海）,上海
市场类,1,2018-04-27,SA-腾讯社交广告营销策划经理（北京）,北京
产品/项目类,1,2018-04-27,23518-产品/平台运营经理,深圳
产品/项目类,1,2018-04-27,23518-数据分析产品经理,深圳
产品/项目类,1,2018-04-27,23518-移动游戏运营经理（创新品类）,深圳
产品/项目类,1,2018-04-27,MIG03-EP改进项目经理（北京）,北京
技术类,1,2018-04-27,22989-COS运维工程师（深圳）,深圳
技术类,1,2018-04-27,MIG03-腾讯地图高级算法评测工程师（北京）,北京
技术类,2,2018-04-27,SA-腾讯社交广告反作弊工程师（微信广告 深圳）,深圳
产品/项目类,1,2018-04-27,SNG01-手机QQ-AR运营策划经理（深圳）,深圳
职能类,1,2018-04-27,AQ-安全研究高级研究员,北京
设计类,2,2018-04-27,15579-3D角色模型师（深圳）,深圳
市场类,1,2018-04-27,22990-渠道销售经理（沈阳）,沈阳
技术类,1,2018-04-27,22989-腾讯云运营系统开发工程师（深圳）,深圳
技术类,2,2018-04-27,MIG09-资讯推荐算法高级工程师,深圳
技术类,1,2018-04-27,22989-腾讯云网络资源管理工程师（深圳）,深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告商业化产品经理（北京）,北京
技术类,1,2018-04-27,TEG17-自然语言处理研究员（美国）,美国
设计类,1,2018-04-27,17520-项目主美术（深圳）,深圳
技术类,1,2018-04-27,MIG06-大数据高级后台研发工程师（深圳）,深圳
技术类,2,2018-04-27,TEG13-数据挖掘工程师,深圳
市场类,2,2018-04-27,22990-游戏云商务拓展（深圳）,深圳
技术类,1,2018-04-27,MIG07-WEB前端开发（企业安全方向）,深圳
市场类,1,2018-04-27,23294-互娱动漫品牌经理（北京）,北京
市场类,1,2018-04-27,17467-QQ会员高级品牌经理（深圳）,深圳
技术类,1,2018-04-27,22989-企业云后台开发工程师（深圳）,深圳
设计类,1,2018-04-27,21062-高级特效美术设计师（上海）,上海
技术类,1,2018-04-27,OMG236-视频数据挖掘高级工程师（深圳）,深圳
技术类,1,2018-04-27,SNG11-QQ业务高级技术运营工程师（深圳）,深圳
技术类,1,2018-04-27,MIG16-腾讯地图自然语言处理高级工程师(北京),北京
产品/项目类,1,2018-04-27,21229-回合手游商业化本地化策划（深圳）,深圳
市场类,2,2018-04-27,SA-腾讯社交广告SMB行业运营经理（北京）（教育行业）,北京
设计类,1,2018-04-27,21062-技术美术专家（上海）,上海
技术类,1,2018-04-27,SNG04-推荐工程师（深圳）,深圳
技术类,1,2018-04-27,TEG13-接入后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,MIG03-测试开发工程师（广州）,广州
产品/项目类,1,2018-04-27,SNG06-鹅漫U品电商类目运营经理（深圳）,深圳
技术类,1,2018-04-27,22990-腾讯云渠道架构师（上海）,上海
技术类,1,2018-04-27,22989-云存储研发工程师（深圳）,深圳
技术类,2,2018-04-27,25663-金融云高级后台开发,深圳
产品/项目类,2,2018-04-27,25663-金融行业专有云产品经理（深圳）,深圳
技术类,2,2018-04-27,GY0-JOOX 后台开发工程师（大数据平台）,深圳
,3,2018-04-27,14914-互联网金融公关经理（深圳）,深圳
技术类,1,2018-04-27,OMG097-后台开发高级工程师(北京）,北京
技术类,2,2018-04-27,OMG097-数据挖掘工程师（北京）,北京
市场类,2,2018-04-27,23293-互娱品牌经理(上海),上海
技术类,3,2018-04-27,15612-游戏客户端开发(北京）,北京
产品/项目类,2,2018-04-27,SA-腾讯社交广告KA效果广告行业运营经理（北京）,北京
职能类,1,2018-04-27,AQ-法律合作研究经理（深圳）,深圳
技术类,1,2018-04-27,TEG07-高级web前端开发工程师（深圳）,深圳
职能类,1,2018-04-27,AQ-安全智库经理（深圳）,深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告电商广告产品运营经理（深圳）,深圳
产品/项目类,2,2018-04-27,SA-腾讯社交广告快消零售行业产品运营（大客户运营）（上海）,北京
技术类,1,2018-04-27,23674-新闻短视频推荐算法组长,北京
产品/项目类,1,2018-04-27,SA-腾讯社交广告流量产品运营经理（QQ广告 深圳）,深圳
技术类,2,2018-04-27,SNG04-手Q厘米秀IOS开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,OMG236-OTT机顶盒产品经理(深圳),深圳
技术类,1,2018-04-27,OMG236-腾讯视频android高级工程师（深圳）,深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告KA效果广告产品运营经理（深圳）,深圳
技术类,1,2018-04-27,MIG12-高级网络安全工程师（深圳）,深圳
技术类,2,2018-04-27,TEG03-高级算法研发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,15573-资深手游运营策划（上海）,上海
市场类,1,2018-04-27,16811-授权拓展经理,北京
技术类,1,2018-04-27,OMG236-视频推荐算法工程师(北京),北京
技术类,1,2018-04-27,OMG236-视频推荐数据开发工程师（深圳）,深圳
